Feature1,Feature2,Feature3,Feature4
2.566671629723564,8.216332970972571,7.787707752761005,3.58570752930856
3.280219257881682,8.70492329546174,8.31760227902003,1.975017992071861
4.276505412454894,6.965567928605959,6.789723277409972,3.210024984033976
3.696257885012033,9.461190684832761,8.23856452604317,4.339672611445357
5.036857967285558,10.283660990746412,7.659249328699858,3.5730720708963335
3.6755878428691386,5.866909851976129,7.554653560119572,4.234515652995143
2.4527664506388565,7.08940817365215,7.5070649820129125,3.809289356287207
2.3725631148232837,6.342997831828722,9.707205529526808,4.145504167592774
4.388538852654872,11.05924482401946,5.9337374894299515,2.8577036922591947
5.228458404168198,10.231387518431116,10.072675671667639,2.9529211180854693
4.934960434216976,5.776966038601426,8.552135476043796,2.9475949993622015
4.114539155901583,8.473761240767105,7.660178112831088,5.43348733224784
3.9215865703952235,11.008631427663758,9.078482874984697,4.280433362806048
5.464864719533514,10.702370947271767,10.429724573022181,4.657194081641821
3.7550428051885207,6.159353047043096,10.464800028459234,4.10204112596824
3.4327173712523575,9.122019298760858,9.220098958937008,3.7437690239324515
4.541171181456244,10.984914315837045,8.242985056254197,4.67788296956617
3.85638211331688,11.157679072384328,8.968717605667562,3.241021764581521
4.979606449634595,7.305425845243203,8.069662852470465,2.12640428924108
1.7158064013570038,8.997470267853345,8.833309177493707,3.2411981807618826
3.6582137468071307,9.941722909776459,8.994416741291532,4.531516894399275
3.5336384333608453,2.8775705598590244,9.302813332488656,3.2671376823652007
4.9230529504946485,8.091877749111578,7.517911247650089,3.4218331446645274
4.221679956521918,6.768646692245336,8.582381828157018,3.3631677397362445
3.666165499937426,8.702846564854115,7.6665055046195585,3.3485548210368803
3.520755983780026,7.639462030124618,9.112517601105559,4.537534016907756
4.207160978900644,5.700517720146897,7.719925314045277,3.5322862808582784
4.019064573395336,7.709119509037792,7.927417311796809,5.468306785854763
2.9825645562160377,5.387234632643892,8.420225392334595,3.4961610768820313
5.789888624005951,11.210165797072642,6.384902774542146,5.426604791560573
4.838168901867342,9.27615461250399,9.125854583421857,2.9491496353150985
2.8667602929288067,6.8662270082337,8.253812044344835,4.56358827191395
4.789697429841158,8.522513762794839,6.769307580711202,3.387131049827018
4.5001743119780855,6.455402099350649,7.877458870721492,3.7284912941279953
3.023526461879862,8.345528905094106,7.297853062473334,6.879711520298275
4.064122619984673,7.614605141026921,9.013862421975055,5.678175210088367
4.017927899275178,6.689674323077144,8.86547369522847,3.86056676535648
5.282356261445506,10.122936997551303,8.323726691996615,3.520557541720067
4.246408892174391,5.568738708360261,7.978416875268476,3.2701704423126197
4.321577586356633,8.857702746089997,9.333113008336408,3.115508872080145
4.645327970619898,4.944186961071867,8.290049909483695,2.5174881928795068
4.979317521817357,11.644220524121188,6.066603515754352,5.207996991593932
2.060642375289162,7.516652428550741,8.849131263639283,3.322930793421347
3.123745443851394,5.89709942312213,6.141640937349663,3.1526222610183017
2.8011018927358786,11.584958815026548,9.38489551345768,4.6312151883115575
3.3967773569925646,10.795279321763516,9.448758389356836,4.701677333367933
4.217985753725207,7.569831040286109,6.12607663996164,5.116406898610635
2.719181391037626,8.70971521633579,6.564640329224283,5.3179840013164394
4.887970460995098,9.551783609324985,6.8533286790856165,3.060350512761972
4.1611075720616375,6.424246767424889,8.156614651740549,3.29529942487941
5.127334293021355,7.167091201966068,8.2600141882979,4.283753941023954
2.8639598743803205,6.473231070009271,7.16499183369223,1.7525796777722533
1.8048585223195897,9.847053982713376,7.956645762572791,4.679154147738203
4.206992062400525,9.718672499502953,7.930336169969241,3.4960215527516967
5.508748393072356,10.060492526399903,7.735632358155057,3.202711476228635
2.182222138144734,11.30073861199996,7.84728796683258,4.422526901676929
6.718811996190764,9.994023824155429,8.807796899625801,4.400266204668235
3.1602413496651964,9.396549122650631,7.83796791070739,3.1489361118769694
2.620465838721038,10.422936654480925,8.667430349004286,3.5179599439397538
2.4767036650223013,8.472607255794795,8.21321858287415,5.262936423652741
3.764337793855519,4.590016800527353,7.825855186936011,2.4247362237415304
5.8528020933656055,8.06632058629786,7.071190673421788,3.066064766526877
4.5854679441154556,6.79847010435858,6.547316812854329,5.801850126199387
4.575874678099075,5.6398333365693905,6.279749140773809,3.225937879894005
3.0052786797730002,10.920184079247683,6.5701828710580585,5.118844980237804
3.621512859465687,12.270136516261232,8.183762315686218,4.470106108256517
3.76699622726156,8.21897886902951,7.9329810251289805,4.363732122288352
4.7527402388623585,7.057571770573342,7.296493843219115,4.285962351215221
2.3311029428739207,5.0348814628353535,7.506381738676711,5.336734813164908
3.118586863364948,9.769794383793812,9.050828030515666,3.1386934681523067
3.364646495517314,1.3931300557109894,2.191902209036757,1.9433033247875675
4.296618958043494,1.6270631822196306,1.7259380611928055,-1.7795965571961192
0.9831933354955278,2.158760454092089,1.3266226344737941,1.3137100270075703
3.1205052941998956,3.8263656168028186,1.5518867666767935,2.169130210836964
3.027983972366015,0.6592497693558965,1.3242768436783718,2.872193381459245
2.3318825656643902,1.2237556002427676,2.4385357562425853,2.7625344352979844
2.6246001664603327,1.6891183760183477,2.57518513646975,1.169708197517434
0.13277395583894047,2.843936959868678,2.4991664681864143,2.0328006575089415
1.5626552182997102,2.1939512954052334,0.9942528237768777,1.913918127067375
2.0733916677099877,1.2335587082491366,1.671273548910031,0.635899029623175
2.662545233066228,1.8871521497443358,1.7334533893393202,1.3205280917759652
0.3305192843381799,1.8562528647430763,2.8588901831387106,0.3515254330696722
2.2507324711175047,0.005130367647180112,1.5567085321065206,0.8632583294166774
4.173435569842782,3.0204615257353673,2.2192646000197134,2.545602601972598
1.6651282253760642,0.8859609294181376,2.3189225186443005,2.744231253824595
2.4382710598156967,2.595090470064002,1.9340117405845605,0.9254826063334203
2.4503910162444726,1.9295720864698545,1.5924338889570624,1.74010507637754
2.8507372627326135,1.9685836567943622,2.8234319500525618,0.8063777780809438
4.928892776888375,1.5894089038983128,1.5908836225873042,1.219036423729087
2.0677393270448152,3.066089712164671,2.064205866891668,1.5737531205368729
2.467415653834445,1.788288519599244,1.8955901356440195,1.5480894985417915
2.0693410683846123,1.1592008335893111,1.6688005121193776,0.8906492438035214
2.5122153990170926,3.296762880091845,1.9115677446039476,2.190365449832527
1.8576271916742846,4.160754328153047,1.4045806526620035,1.171866438576858
3.835733579992854,1.625179900773714,1.9998179626662667,2.476425296498286
-0.011115674541500198,2.01514471616377,2.686860786830334,1.049450951740833
2.5912177665446823,0.8274058711708205,1.7563555158714061,3.069532119649334
0.8843086656960644,4.865028898483506,2.109499461150042,1.2655549062212441
4.152052000630736,1.2332513045409446,1.8663875221668245,2.7309758624731235
3.1236293393588257,1.8119581668615856,1.9012871106092402,0.5269924372964516
2.2589807154576365,1.9122992109048838,1.6812802754554124,-0.31169645383891886
0.7536525734107444,2.547461996656441,2.3381215456700897,3.353026320072666
1.3862187369746122,-0.010214988256155966,1.8352899382183951,3.839801522593679
2.260363192208334,0.5348818469413068,1.6123654601596855,3.5532701710601233
2.24182629895683,1.9691562106145162,2.1602691147529534,2.9622907165327548
2.5869396261289395,4.1343346795229525,3.1836231302303815,1.3243973067994386
1.2772905539297268,1.5569124185450867,1.4386849277551983,3.3286322257161656
3.6832095412316788,3.331956988352421,3.1280165030606057,2.566339594913581
1.5269571221736273,1.6783639914699817,2.425459777150952,3.348920173625148
3.913020794667419,2.8716847076780985,1.1461384571661655,1.2821933801858831
1.6858716584500315,2.437386802581198,2.322487742668457,1.8253268982543536
2.191482275928313,1.0216783171694166,2.0615156911967194,3.4587961668068923
2.8399865613768904,1.5837381646324624,1.3994767452647654,2.4647728236823694
1.6732574099891486,2.6463174976519497,1.9489085853289676,2.526539709962434
0.39664582052531516,3.820428783567647,1.3600792879228183,1.2922825816728891
2.945714068092472,2.3716834973600127,2.018862426616893,1.359969338248452
1.0147127122209927,0.6847651384316211,1.1777285683819847,1.9508121440893802
1.021803134243695,2.349273119724855,0.8299266265257768,1.0671238379419177
4.311471760972511,1.7088453378138602,1.9472400866673325,-0.02644309174802517
2.161723080397144,0.5327945039584319,2.662809183337851,3.3855038579529313
4.205964240054261,1.0601177367182322,2.295660126251613,1.0779372397292977
1.1859470128273215,0.7535026809703971,2.081407385046135,3.6668969722106386
2.5882697973958226,2.2960031627440185,2.2287696710396845,4.198274568970129
0.6025352482962254,1.274892129108931,1.1800259627730068,2.9781332331645394
1.7785369057026355,2.7055431774366947,1.9088358199125341,2.1033175548200758
1.3188211201689524,1.910162949629268,2.1292253872021365,1.0244327909991138
3.292306088203207,1.0470462173450363,1.84618292474313,0.8223922317146153
0.4188796540150035,1.0701040379546796,2.626332965158208,-0.06950922229581735
-0.09826520160216745,2.328621314344641,1.2328008505950767,1.1780176119492758
2.480775475680539,0.8199963232704088,2.344800176594357,3.7229892603428696
1.745928603443665,3.0783359883052697,1.9357211739964102,2.9957124808523656
2.1943100468910814,1.8571477134801682,1.3638805737877473,2.0131479864256114
3.904208655046295,2.6491725300048223,2.600237688666243,2.7604493669333867
2.1644551003970602,2.7286100804715865,1.4373506579233157,1.9035617387083
1.5707628821506652,2.77270602718476,2.286465176628068,1.1872068304883827
0.954461305241993,0.2408555441453324,2.0299080156592266,1.076048270320005
2.6791121034185146,2.1578826605747907,2.6767268602034093,1.0822466646727
1.6943499914767495,1.9529610464432436,2.7085438888808673,3.4912617018981233
1.1812159751587017,1.2130861369798969,2.54699413817099,1.0484056367675998
1.8588952442007236,0.9472530353276762,1.720074038788895,1.4785179670987747
1.6027016356093529,1.3316134119709289,1.3445023513294867,1.7964296410064493
0.7850651796827941,1.3892118065795052,2.215631988032864,1.3182813638316437
2.097505035722818,0.6181700209882384,1.805152478580073,3.604059017684336
3.273207871728472,3.2195827706176683,1.762444560461344,1.3653411226565675
2.1604016673597344,1.9288296694113864,2.6430988630698593,-0.06771742953816151
0.9061920806944062,2.2074390206166585,1.6800317677904408,2.517422317571701
0.4319853256390753,1.5493076648204107,2.2544189979125377,1.7990608494575955
3.4068870360621815,3.302805722375946,1.1699773500128776,2.4848269452906933
2.5686407919640284,2.673919356144142,1.4273013112112067,1.1922271099870083
1.9695327806437317,2.4650078997761518,2.3800763501999915,2.120013997336864
1.6681946790297983,0.4141043357421612,1.865631266440745,0.5432612551945593
2.19475473075121,0.8710138457918315,2.126354829645605,2.0272471156752188
0.6057706320931566,2.1654637305071587,1.412233187011959,0.26177052781340704
1.9812413361165446,1.513051312463968,1.5502905039274673,0.9342036304509544
2.7453269617147926,2.5442966516753738,2.3668936287893363,1.773193250753316
0.6735520634301131,1.108655858540446,1.612531517974334,2.4211463500123798
3.501314801933315,1.6326570285444293,3.1502166001713627,2.866257549662744
2.966622504203064,1.0446149925515855,1.687067449466308,1.3604342322517864
2.305554989457812,1.177615680125244,2.1688474679784435,1.0583609980933522
0.9808423086429661,2.3012882169055042,1.6423940992932762,0.8697593919526982
1.6327664887743598,3.3121009908605314,1.3490536863235967,3.2326286074130683
0.8858130250934797,0.5071301008276157,1.9230153724335801,0.8092746998224196
2.398654890883718,1.357837815651574,1.9442081665991413,1.6888623826754832
3.076667077351226,2.5484152405837057,2.3996203349865777,2.3253977819301785
1.2930477014147899,0.4133618718766501,2.0216507663879635,1.8896950480651404
2.0639175306743565,1.6354267168340149,1.523215970987947,2.1730315739863983
2.334303864354817,0.5966086221658029,1.898297341773114,1.79458347444982
2.267731933339515,3.3648254535214086,1.9930940458256963,1.160883736000788
3.184842807777163,1.6850484538585424,1.3124072028222238,3.602065629012775
3.238986522541882,0.9625831998621812,1.808020689892564,1.0229215061955803
1.1787091392565523,1.8635328487665286,3.068925511148201,1.689656090477494
3.109841403789472,3.7107361161266823,1.86334193580265,2.3773201998367135
1.3477276105141818,1.3517534626472765,2.8512102108552084,2.5965013229687797
3.049604776254027,3.427733061125994,1.1266702931597334,3.5982819846959577
2.3608501509068103,2.8221751930651964,1.7135012247923302,1.5102111761297161
3.095211801434305,4.724719285593336,2.384080082408803,1.1602080680130524
0.541720280324552,3.032289244737356,2.7148948379457614,2.260746035252463
2.2941899243009276,2.1191812280072515,2.448282719784279,2.681946914422676
1.7621995035567077,2.6307968063840868,2.2976185712128676,0.8222543350560554
2.1250557454383165,1.3033548564859783,1.7999511075793286,4.506099951850645
1.4906416291232008,2.44247676729351,1.9958350148269135,1.947121623189879
2.1735085647065038,0.41130956758176684,1.5738365610318852,0.7955217444831462
2.733913771980692,2.075563045614241,3.235393983337849,3.205068601339905
3.5194797621633898,1.1514745586645487,1.9565328269819693,1.9862376050870396
2.363758835333084,2.5793105340538522,2.37996304379393,2.064973115285495
0.8807946915187019,1.7194231148022803,1.4627928522103613,3.3374487157132
1.4935516274870673,0.7251728745375792,1.8166091289424378,1.9594349603127263
3.2944436203297376,1.8316401150032224,1.7447188084326999,1.2596963338075573
3.8308821789019407,1.8498431874745442,2.6211923734989266,3.2887244164694787
0.5936272341117184,2.371118713569595,2.24921488562377,3.275362129661187
0.6665937039007859,2.5556396782389768,2.2829867779660815,0.8629294172854076
2.809208317902306,1.3107163938280848,1.7093380314058542,2.159472776126197
3.5667069261030737,2.140715816315812,1.7859457507741974,2.6706430382147084
3.4601400529264636,2.2553552542666093,1.8934286966212486,2.242949856514061
1.1656093353975616,2.8837413788684096,2.4670912635970987,0.9529608308183346
1.0165941966805394,1.097771188084613,2.3317604903111144,3.746222181771591
1.7681855601867977,1.3282169483170234,2.2106249586715547,1.4691665750867346
2.3075044707746053,0.5903826640610415,2.4035385938034386,2.6567188259256227
-0.5191709622498926,1.950394612497155,2.314397609524791,1.2230346372797252
0.569596450303617,-0.23028089116615247,2.124844986715278,1.9451731162137293
2.736910045593054,1.384549001733749,2.0922087295113947,1.3262017613478694
3.7997894420233456,4.186229753807941,2.4666098613226475,2.6327132529084762
2.1027474706654865,1.9314165583202558,2.528840364112493,3.8648113665370953
0.68186011348271,0.1752770098008829,1.6084191679325395,2.2174884924735725
1.7195235272487115,2.4669364352399104,1.658388910384441,2.2201220048837236
3.1967991183888427,2.265512185377936,1.2370264376294609,2.761257164215606
2.489317469292971,0.20556654265459273,1.6450353696113191,0.9400248710983024
2.1649007302045042,3.5560444962211974,2.68605023966888,3.656294913945863
2.5863488218921784,1.4116313336194044,1.807755669551547,0.1499603943149983
-0.7543956324755867,0.8409951265277804,1.6022654990954937,0.5462343101463223
1.8494545170964924,1.611188860493875,1.905749685052956,-0.03376601066795537
1.7168335508359855,2.237821580431929,2.4733136464553147,1.7546088566240505
3.586639816650765,0.8896939117005531,2.5926619466138163,1.634799214720696
1.8001470263744743,1.7789434037893985,2.00609415251004,2.788583695751252
1.2657202827972909,1.8927397787735172,2.3236094960244156,3.169555420132557
2.293833310109766,0.6945363141028034,1.87068084613098,1.4761114003633504
3.292449170584594,2.9380155818081075,2.6916200555736913,3.3146800741807354
3.0690565958830733,1.558364590871813,1.386107118592542,2.0450347730315723
2.1225940642740873,2.6272585471541547,1.7285088429205149,3.5039294441302884
3.3037350715422877,4.62427252973742,2.355142641113823,2.110517476168186
1.8126618688338743,2.42182018513454,2.693741905465113,1.3427151537035595
1.7571576769306418,1.2837079048928293,2.1549447082828124,1.096674765365445
2.4794583501868828,1.3514304916025532,1.7595325989828778,2.010839905653667
2.3809627988382633,2.5361424964125767,1.838116707435218,2.3896241344706213
1.100547850239665,2.61533285546983,1.3447164899288564,1.9482410520129412
1.2734986998510238,2.2220734903165242,1.4660927195515865,2.406099490982933
1.4407362704757947,1.4549488952915959,1.8237611638939302,2.197281853023756
2.3158439138293745,0.8167985756727749,2.8731756491584997,0.7091687947403444
2.214779928254718,2.461904971194313,1.9924164305971206,1.3543294325015869
3.270696139683153,2.264072073434897,3.096547030035463,1.7142383816016948
1.4919165834513572,1.198715797442577,1.1049380950939418,1.938687388029752
3.026053252305857,2.404913297315537,3.0643889415744354,0.9319307498824279
1.7656797605074186,2.497344835808687,2.11912601459506,2.27463269739586
1.337754917752647,1.089878201482849,2.174175006563144,2.5238363534096564
0.2924720467548976,2.5686643369429554,1.528441278724864,1.565092551412431
