x,y
1.0889574836789144,7.6400636937087505
7.412282691601849,1.7627046114278968
1.9026369848753901,1.9731927366033268
8.439358719657324,8.523680756182113
2.2978090972705454,8.28999171687111
7.792555464252041,2.156435011650617
1.870314507985657,1.7414928334548399
8.205602173959928,8.195727039210734
2.0646787274014375,7.853917677879616
7.889541657028011,1.9300596112300668
1.5969027181924271,2.0688626769387612
8.09667070801636,8.983029705185416
1.8064091470779755,7.012758035317608
8.416795960334888,1.923860387022087
1.704808945078399,2.901796852109853
7.248523220020381,7.758061938700293
1.7541375696876949,7.169897132524463
7.807200465596332,1.0516971155730324
1.7184801968584418,1.9776420318474255
7.865032554045228,7.915264627289777
1.1577662307634835,7.63998186447849
8.65948578833524,1.3383022108571558
2.294201453814842,2.29006269544499
8.29993639461721,7.900013650328918
2.410373696084256,7.69773004343939
8.256696772465652,1.5127567076202841
3.114069025234984,2.0816848003693553
7.63175142115477,7.322981169272405
1.8219488495192815,7.762934733190059
8.513130813834305,2.14525351151147
1.4313516743490449,2.2061734656556795
8.347095387420568,8.0214736829695
1.978936944978318,7.623429367893833
8.100338077880435,1.7137489908582049
1.8549727369713405,1.0588075810682336
8.746796258411509,8.56060860258076
1.209229638934218,7.008638323840826
8.099329060271424,2.2300815253305335
1.6853296065322565,1.6235795978646275
8.361428169472745,9.459269861169046
1.8716098905010607,7.681467718938536
8.2764600766219,2.2697833682455064
1.4010819200226399,0.9289627431075571
7.9946851384321596,8.602015529910664
1.2844298241297865,7.5412380173949565
7.730185541597048,2.164432992445354
1.6048345641920583,2.214794381095806
7.341070903698064,7.785240657359669
2.1721560645306455,7.334919770137027
8.195587046324189,1.2962050584665181
2.0307554897101228,1.5743753324439342
7.538887439425375,8.189739540120227
1.6909972986449242,9.123855088975834
7.60385783534792,1.896877385964254
0.8313764489282223,2.38823584765787
6.8458618057669565,7.367939734010015
2.3470589360228917,7.740207443319757
7.552596684155184,1.3917907651739096
2.6896857313108042,1.9339749398407582
8.148466586737456,7.753655742153936
1.7365286576796737,8.878049281861035
7.804495004319691,1.5142743777100292
3.087997094451147,2.4236495739808945
8.525215741735277,7.642744101294175
1.734166586713121,7.3398816876884165
8.879104474093158,2.2129698055143376
2.846110442509005,2.2879747970660365
8.03834221242056,7.641547915956321
2.407638479323695,7.909488284449417
8.484729575832633,1.5204179574955754
1.108211844438614,2.4057866270909996
7.975520759508192,7.304217993457642
1.6264098149775688,7.92846832146538
8.08168555328269,1.7944013419841671
1.729660624503989,2.203845550134715
8.060699367421101,8.232816896430014
2.19885101869094,8.292875686253538
7.525185039895265,1.70274699228325
1.3407995887767508,1.396131204455358
8.24460516085105,7.887889524740858
2.6492337116933173,8.67003682367102
8.06555704029581,1.8556037594065715
3.034354971344539,1.8178323587815703
8.179386121308035,7.600493454510948
2.967272215983506,7.396109047954934
8.464413324316332,2.2519215290273213
2.3072083161711086,2.6730276905506614
8.80432395532487,8.203600353699114
2.5296464079917222,8.25870021349155
7.774123766697903,1.6207703651381724
1.8411864446912327,1.683012817504168
7.990952862197901,7.665615718006413
1.8149773273544156,7.834241708568553
7.108631185698846,2.1851020234881564
1.8093304002324622,2.4051934326131614
8.432039551604932,7.784651933447163
1.6388281274231982,7.476379156403521
8.392681959405193,1.731263182992761
1.1195127856119536,1.9069364661210775
8.247840315859921,7.480102063997485
2.2178713897382423,9.017787583903248
7.380263461349927,1.9817176114519806
1.7477737562470073,1.5955619921824316
7.472169967276237,8.126319156154533
2.56491188885689,8.34383591831529
6.968790618722325,1.8268643181382416
1.4366001716423562,1.6836760530308927
8.3376111358781,7.080953009944467
1.8925691386905392,8.61634041658932
8.254283429253995,2.2534433673519283
2.2385315544944513,1.5312132780051007
8.309515685771276,8.094731231608066
2.0384337238746775,7.898966962874546
8.027079896957304,2.034991685895472
2.324314990422437,1.3992686307346762
8.086643775998564,7.832687754841551
1.2798231479169588,7.55339586086033
8.013137192190165,0.9336859041601095
3.4983667592872383,1.7862993180884223
8.140855954883923,7.996301307781769
2.2102922883879614,8.503437362966132
8.403921386800517,1.5828618937912546
2.3495846763439387,1.9913241049921744
8.257626612352727,8.277443421437413
2.098671122353189,7.778444206405043
8.103022952379378,1.3349416861386674
2.4580603580836895,2.5911688485007733
7.57520168996573,8.239723789033567
1.703594429740734,7.589223396285279
7.611477805033674,2.032558886104195
1.9649887134816142,1.7609094967692607
7.483674282095243,8.507488649943612
2.386095134280608,8.078171940476947
7.559185365042515,2.36449491996786
2.30946817437608,2.038997960644856
8.787017864167385,8.026115589448766
1.4999997493711996,8.334631530439262
8.607918442650995,1.9826031541409845
2.086833143460904,1.983541284855069
8.140433857111182,7.2762963849197915
2.0651643342853596,8.4864320099658
8.455872772386352,1.9524297824772971
1.2901107688312483,2.9794272265013233
8.672864066165253,8.167309522766882
2.04144536718641,7.973224788664916
7.656090623240084,1.0613946977410462
1.970751837364094,1.9865753080435984
7.784028309501044,7.950604858846671
2.0638340923102265,7.795086685880235
8.384432843750272,1.5180749122186046
2.104628939307649,1.7156339171074708
8.803608475430503,7.86134587767344
2.244844631504946,7.914344963972486
8.022313286073857,1.675689139405951
2.098478607043302,2.0273932093899476
7.687347219518248,8.286991132492988
1.6817703130409831,7.322400895085956
7.57364924044511,2.2421434475791093
2.927832550200724,1.652559451473996
7.987765556108443,8.457930216940083
1.6461262659106404,7.816752504337696
7.524739730677261,2.0844196488663393
1.5361875850583369,2.065974285857676
8.358689048730698,7.936362198942274
2.7645240170587924,7.678138541210783
7.68977836623925,2.012326974778797
3.9853090872241346,2.5520570431579355
7.899637646234065,7.740502397896321
2.510396908445475,7.491132066711429
7.323732610971882,2.051702398510759
1.220402255276925,2.010043974025245
8.161604242419964,7.0678769531087395
2.2872348414584467,8.259411749995811
8.550063379255164,1.790221116327215
2.0861255821093523,1.8479782024263658
8.002103438467621,8.124781597741539
2.175359384813388,8.36138382798293
7.7244703361953935,2.2983457104106417
2.040666449241851,2.78761902175447
7.747727434278635,8.406384539609325
1.9089504849959882,8.615114871804515
7.792800831922185,2.367587150014054
1.8921612291604495,1.8402399209481828
7.5438644319083314,7.18411656986973
0.5345856643533358,8.257106268038402
7.533418641404284,2.5319980310839805
1.94287617038189,2.2041845923237355
7.968838279522671,7.34657549694456
1.5292566979050595,8.690817676095646
8.286848324071231,1.5644828685355807
1.9935315190584202,2.222732361481235
7.980264656409191,7.0130999052743315
1.9867012094427592,8.284071122570596
8.79473263061233,2.3670133889025875
2.2719124106125097,2.381178786397753
7.850659633245266,7.85597480889374
2.9449737723493152,8.598681953560659
6.972270723900664,2.832504070643104
1.4154505999701836,1.8429473540204175
9.369847100061342,8.263396063339448
2.244273837902119,8.281748015438781
7.4941274373808735,2.0879830457261703
0.8537511369359514,1.782439146679607
7.6611536980864665,8.465224119894167
1.43771637314948,8.725550712513899
7.676003161338887,1.3768999663611865
2.3070354323851925,2.627344578111991
7.676981373876935,7.594999049060228
2.033842807900569,8.115217552053329
8.318320966624993,2.2662613922442785
2.2828932285981702,1.125215561781859
7.679568368736743,7.630943511155654
2.463252987157775,7.899196397330583
7.582111534524933,2.517920866079445
1.690261524107668,2.1621964941152516
8.435368750590605,7.626780410093363
1.250840688310396,8.301951354998955
7.784250294756356,2.472423393700145
2.8359482649612753,0.9327562548365078
8.133231295579433,8.189481258198809
2.0300771719125272,8.221978306727424
7.9858102308846055,2.4800004844582206
1.8745820509223148,2.5923077461742876
8.244081417421262,7.455178838619864
2.061594421806957,7.677575176131955
7.098546975842301,2.086600421830028
2.4772620405096277,1.8653194359218301
7.303562937771539,8.341756945748767
2.5974157956178754,7.243095340305987
7.169713413180976,1.7747972381533808
1.7980916024871183,1.6746833691916956
8.594765951269045,7.793015284882615
2.0124087639947303,7.792299444585217
7.841272320246687,1.7127367647354115
2.365226961011438,2.5352091370064276
7.820246372863682,8.740760863343821
2.2990520648061996,7.979306367840724
7.982923789584272,1.695735476491121
2.1748174820876587,1.8706723582227858
8.50433639550758,7.3625345392253525
2.1686872033210802,7.491759167975719
8.380250844754087,2.1667129090984276
2.600856121966741,2.4878226435230513
7.6864850844918555,7.554252802797584
2.21689838577506,6.92464774011767
8.741256819516423,1.784636167019056
2.03325891963578,2.085283669404469
7.106932993884898,7.2828076230599335
2.337939769372601,8.31406672142641
8.340285073254314,2.613290382392184
2.322499077858665,2.276124843386979
7.91794114864632,7.849751194565474
2.0133291550982397,7.838139577877293
7.6511861267283185,2.143354420358772
1.8462639117692348,2.0776546712084136
7.445528409339127,7.950522027917874
1.5880047431977609,7.638361151794739
7.716237252786874,1.756635492851023
2.3607736669778197,2.8967676922514025
8.972897918570261,7.018209159222873
1.7399843496858347,8.218504681677905
7.949315475989378,2.2569657318324023
2.7538516681149168,1.242834092780802
7.75887967887337,8.296102416839963
1.3434420942223435,8.081059282705029
7.812116376554948,1.9294211402226598
1.341297154543426,2.724682705045529
8.499218839025811,8.229009676712389
2.1536522158002698,8.090878653636866
8.175522115601597,1.7084727240048871
1.76030261277708,2.0679739088726996
7.01133176854262,7.887275249035763
1.3928554527188026,7.037964339175473
7.558948956945116,2.5066779961438326
2.4383426377989776,2.1444325780459867
7.501412468656977,7.878897606500141
2.2686116088866117,7.6781648384817665
7.8415253254326736,1.7894027689248924
1.9188795579252689,2.055002093098356
7.505005690662324,8.525685166704912
2.141130740758805,8.223273920856238
7.92467156175752,2.8950825053576725
3.067452786897097,1.4762534118047692
7.774582624861757,8.361548862899093
1.6152706376691581,8.287354026674969
7.9744497519388515,1.9636279648456731
1.8745653345704987,1.336695684877786
7.295916777059717,7.5469319284327545
2.4463178519792783,7.323465122451378
7.5748121876086,1.1072505956395626
2.0105261821694977,1.5524479813415857
7.665594225859535,7.582056081567359
1.7465136157519203,8.799978459881894
7.58137030893383,2.4035747918040165
1.1443706141927916,2.4844514354124296
8.056602589771247,8.471095596245252
1.2752375325385743,8.85106931878487
7.736197338275131,1.740676659334719
0.8765081127989451,1.9739083578790297
7.834454080413287,7.746965260334672
2.117359117663235,8.08138754609523
9.170720538232489,2.477815591672223
1.9977096131134282,2.498524455286184
7.914632983242562,7.775698157540098
1.6519244982963441,7.923514618695771
8.634336745894151,2.0182023641341003
1.877527110685872,2.6616742446542907
7.886821310307995,8.562145461909918
2.2043363444453186,8.242588154632742
8.469426847166162,1.8070720768012163
3.544362472395208,1.6039150602983054
